truth_value,adarel,sarima,SVR,Gaussian
0.658992806,0.991211106,0.990684638,0.986596764,0.990106695
0.502686109,0.989659965,0.990343631,0.830790147,0.942484322
0.993146543,0.987929447,0.989863859,0.819356119,0.887303066
0.990522876,0.989082024,0.989972051,1,0.920922424
0.996039604,0.989243691,0.990004434,0.960413272,0.938175028
0.984937546,0.989624274,0.990031401,1,0.949862811
0.994439692,0.989395131,0.990043056,0.981390233,0.956294839
0.994182972,0.989653209,0.990053122,0.995893877,0.962497733
0.993162393,0.989879817,0.990068635,0.989468955,0.967064601
0.992706645,0.990043073,0.990070227,0.991673697,0.970456086
1,0.990174832,0.990070374,0.990788392,0.9731144
1,0.990658677,0.990076193,0.994627835,0.976353827
0.989247312,0.991117225,0.990089056,0.993179532,0.978862204
0.95,0.991025652,0.990083744,0.988253187,0.979332324
0.992822967,0.989997493,0.990042205,0.971332865,0.974297226
0.988023952,0.990136372,0.99004406,0.999174461,0.977457413
0.986658114,0.990028856,0.990064628,0.98539759,0.978729526
0.989927549,0.989862201,0.990057023,0.990241275,0.979508656
0.989322768,0.989865377,0.990055611,0.99007417,0.980649843
0.992639411,0.989821718,0.990079647,0.989689697,0.981460779
0.996252988,0.989966008,0.990077245,0.991319931,0.982611885
0.991535206,0.990282001,0.990083049,0.992575263,0.984028831
0.990232822,0.990345465,0.990078904,0.989755989,0.984418521
0.994655866,0.990339975,0.990076437,0.990045044,0.984655392
0.996095404,0.990555403,0.990073585,0.992239803,0.985575857
0.997478931,0.990829536,0.990069677,0.992255901,0.986483147
0.993482428,0.991157931,0.990067159,0.992886332,0.987396483
0.992984507,0.991273382,0.990060642,0.990496458,0.987539165
0.985167838,0.991360948,0.990053626,0.99112767,0.987689108
0.995451099,0.991055282,0.990038794,0.987377745,0.986740225
0.996978852,0.991273722,0.990063656,0.993779269,0.987701033
1,0.991560671,0.990079832,0.991939729,0.988556142
1,0.991989551,0.990095153,0.994009423,0.989627555
1,0.992400952,0.990105232,0.993284944,0.990421068
1,0.992798401,0.990115971,0.993794099,0.991057918
1,0.993178915,0.990121733,0.993334748,0.991586738
1,0.993557688,0.990138965,0.993576842,0.992045912
1,0.993912523,0.990146856,0.99332745,0.992442167
0.979591837,0.99426,0.990158619,0.993359976,0.992794872
0.992110454,0.993437427,0.99014205,0.983723334,0.990139164
0.994175951,0.993368189,0.990145254,0.993765013,0.990298355
0.989654785,0.993408237,0.990145268,0.990424845,0.990611297
0.996050602,0.99320819,0.990140117,0.989850585,0.990140616
0.985037932,0.993360623,0.99015103,0.993105913,0.990780895
0.98938318,0.992924013,0.990139696,0.986463624,0.989581016
0.98974359,0.992742684,0.990140553,0.991267643,0.989462858
0.993257738,0.992591037,0.990145076,0.989769765,0.989395602
0.99522293,0.992624868,0.990147261,0.991843737,0.989838665
0.988479263,0.992758593,0.990153816,0.992077261,0.990403973
0.983091787,0.992537632,0.990142295,0.98854016,0.989807673
0.962825279,0.992058309,0.990125387,0.98751856,0.988672174
0.990284974,0.991002431,0.990088212,0.978209376,0.984969394
0.986019132,0.990965064,0.990088206,0.995161282,0.986475267
0.993006993,0.990710684,0.990092407,0.986211832,0.986620013
1,0.990824113,0.990085414,0.992898187,0.987693142
1,0.991294883,0.990093836,0.993911886,0.989393919
1,0.991737972,0.990120941,0.993235659,0.990558564
1,0.992156313,0.990133244,0.993537782,0.991422479
1,0.99255932,0.990159421,0.993356991,0.992109236
1,0.992940885,0.990166449,0.993623523,0.992658217
1,0.993323307,0.990190705,0.993382953,0.993124608
1,0.993675944,0.990198526,0.993340675,0.993512689
0.992618791,0.994028888,0.990214323,0.993644049,0.99385131
0.992809735,0.993959263,0.990219349,0.989833609,0.99307262
0.969798658,0.993895215,0.990220203,0.991560218,0.992654457
0.987777041,0.992794506,0.990200691,0.979781263,0.989038975
0.990256949,0.992533109,0.990196634,0.993299619,0.989272826
0.990972222,0.992414774,0.990186891,0.98913744,0.989589952
0.988170347,0.99234081,0.990185645,0.990827755,0.989830474
0.990899899,0.992127628,0.990181641,0.988908695,0.98955501
0.972797927,0.992068001,0.99017254,0.990949923,0.989759832
0.995073892,0.991054313,0.99017098,0.981410076,0.987252915
0.993983957,0.991281023,0.990166054,0.996121156,0.988835586
0.992790195,0.991430709,0.990160037,0.989693825,0.989572576
0.997336884,0.991506776,0.990152828,0.991446502,0.989897193
0.992837043,0.991801889,0.990150165,0.993190557,0.990806292
0.995826645,0.991840516,0.990181463,0.990389411,0.990800398
0.996992829,0.992048125,0.99017729,0.992885807,0.991281175
0.995515695,0.992298444,0.990174282,0.992460094,0.991794525
1,0.992470113,0.990197229,0.991577453,0.991975637
1,0.992871325,0.990213834,0.994455466,0.992799013
1,0.993249516,0.990223175,0.993303626,0.993377586
1,0.993585193,0.990223175,0.993838474,0.993822267
0.875,0.99389858,0.990223174,0.993659011,0.994183024
1,0.992825487,0.990098174,0.932878543,0.976316158
1,0.993183415,0.99010994,1,0.982838317
1,0.993512508,0.99010994,0.983166665,0.986177512
1,0.993835432,0.990120578,0.997738236,0.988288432
0.975609756,0.994154418,0.990136338,0.991865892,0.989763968
0.990091463,0.993213495,0.990111948,0.982132636,0.987306296
1,0.993064531,0.990121164,0.993231308,0.987935418
0.978494624,0.993399028,0.99012576,0.993929055,0.989708471
0.993431856,0.992675445,0.990112621,0.98278447,0.987752109
0.990074442,0.992711677,0.990110726,0.994667596,0.988730611
0.223021583,0.992585688,0.990108535,0.988384765,0.988821124
1,0.991598315,0.989341983,0.616536899,0.87665071
0.980769231,0.99200283,0.989347579,1,0.917339707
0.985943775,0.991461108,0.989328349,0.919334682,0.934729566
0.997923875,0.991178418,0.989314292,1,0.946107059
0.991699605,0.991491789,0.989312216,0.982479871,0.955488957
0.994264205,0.991474477,0.989303916,0.993104417,0.961202929
0.995957711,0.991604327,0.98930829,0.99036783,0.965924268
0.992900055,0.991823896,0.98931842,0.992328368,0.969800489
0.995908825,0.991851792,0.98931132,0.989468058,0.97238493
1,0.992080461,0.990203927,0.99283538,0.975710973
0.875,0.992506296,0.990234496,0.994040661,0.978492265
1,0.991456324,0.990120186,0.932585505,0.962117212
0,0.991916768,0.990128437,1,0.970125425
1,0.990863368,0.989136142,0.495024279,0.827741066
1,0.991361735,0.989153012,1,0.882597131
1,0.991820559,0.989159366,0.908064544,0.910075044
0.990842491,0.992257317,0.989164576,1,0.927207417
0.995689655,0.992181947,0.989165502,0.974367385,0.937734395
0.958287596,0.992373272,0.989167755,0.998258879,0.946279327
0.986322188,0.991303389,0.989136448,0.97059171,0.947377508
0.991534392,0.991027506,0.989137887,0.995304505,0.952994204
0.993967093,0.991072464,0.989159715,0.987851347,0.957919095
0.993396226,0.991232599,0.98917236,0.991982042,0.962073258
0.993569132,0.991347863,0.989179245,0.990280945,0.965293641
0.998449612,0.991454354,0.989172815,0.991026531,0.967973101
0.987623762,0.991839703,0.989184395,0.99292881,0.970932962
0.993055556,0.991611429,0.989237496,0.986977156,0.971780575
0.993536854,0.991684618,0.989277653,0.991932252,0.973560146
0.993572263,0.991788717,0.989271189,0.990332319,0.975093622
0.99656035,0.991888131,0.989279132,0.991055266,0.976419424
0.998231511,0.992147711,0.989278352,0.992196973,0.978002603
1,0.992487489,0.989291062,0.992589676,0.97955083
0.9375,0.992907668,0.989298123,0.993371845,0.981081951
1,0.991847766,0.989246805,0.96220847,0.973306509
0,0.992296894,0.989252773,1,0.977489511
1,0.991245871,0.988277714,0.49975361,0.833856614
0.9,0.991730078,0.988283319,1,0.886969448
0.993655829,0.990681584,0.98819235,0.859570646,0.898678125
0.986581097,0.990847293,0.98819483,1,0.919081842
0.919385797,0.990609527,0.988191311,0.964921797,0.931165529
0.98202995,0.989519812,0.98811643,0.964294645,0.930145128
0.982751862,0.989059644,0.988104335,0.995574304,0.939279432
0.988647114,0.988653052,0.988094358,0.982448542,0.945643223
0.98459168,0.988644972,0.988095222,0.990542499,0.951280325
0.988874895,0.988358983,0.988087202,0.98553712,0.955024829
0.992875648,0.988371491,0.988087193,0.989566028,0.958724326
0.993006993,0.988607847,0.988086639,0.989929348,0.962267013
0.991385768,0.988877304,0.988094331,0.989748682,0.965126513
0.986607143,0.988970116,0.988090211,0.988667864,0.967264632
0.995133438,0.98880674,0.98838888,0.986908011,0.968583569
0.993040847,0.989209198,0.988384011,0.992077601,0.970974191
0.996193376,0.989444014,0.988377054,0.989179028,0.972558602
0.990850869,0.989877037,0.988380518,0.991832096,0.974398278
0.984194295,0.989941285,0.988393349,0.988322848,0.975151412
0.993049522,0.989570761,0.988387935,0.986658731,0.974985381
0.990326481,0.989796803,0.988399942,0.99127477,0.976395883
1,0.989832338,0.988417232,0.988234316,0.977095857
1,0.9904738,0.988440835,0.994111457,0.979153898
1,0.991077537,0.988452272,0.991851056,0.980679147
1,0.991652617,0.988464156,0.992821023,0.981918681
0.956521739,0.99220452,0.98847354,0.992275482,0.982966391
1,0.991048126,0.988469811,0.971457298,0.977623479
0.986076986,0.991639392,0.988478561,1,0.980575113
0.985016287,0.9912717,0.988475265,0.982297015,0.980359197
0.990972222,0.990859072,0.988467525,0.98924333,0.980192056
0.996325273,0.990866533,0.988467812,0.98940892,0.981009715
0.988409048,0.991220998,0.988471987,0.991971471,0.982366135
0.98685624,0.991033713,0.988465303,0.987195532,0.982203427
0.991460027,0.990763645,0.988458427,0.988357369,0.982008034
0.994934498,0.990807705,0.988458465,0.989936478,0.982620939
0.981578747,0.991067839,0.988459106,0.99098265,0.983572887
0.992555288,0.990468607,0.988447701,0.984177247,0.982350945
0.994455067,0.990600103,0.988444287,0.992273798,0.983236147
0.993841943,0.990838256,0.988438741,0.989951618,0.984092286
0.990902199,0.991022646,0.988432585,0.990504224,0.984634465
0.993053948,0.991016757,0.988423487,0.988559608,0.984658851
0.987582177,0.9911432,0.988428411,0.990285678,0.985080161
0.993348115,0.990925543,0.988415993,0.987355448,0.984623827
0.993437429,0.991086717,0.98840934,0.991153112,0.985222966
0.992412747,0.991237969,0.98841863,0.989694985,0.985661254
0.996434938,0.991325295,0.988417802,0.989700422,0.985857753
0.923076923,0.99163284,0.9884572,0.991647617,0.986652114
1,0.990494778,0.988393985,0.955198301,0.976643842
0.997508719,0.991092532,0.988408921,1,0.98124296
0.994038156,0.99148775,0.988440342,0.984877044,0.983429935
1,0.991645587,0.988449498,0.992500374,0.984392692
0.981762918,0.992174458,0.988456224,0.992538549,0.985993094
0.986789337,0.991516914,0.988459259,0.983441598,0.984523395
0.978783593,0.991225638,0.988451776,0.989738267,0.984416662
0.991660876,0.990452042,0.988438505,0.983452587,0.983189869
0.986020133,0.990523945,0.988438114,0.991898187,0.984247836
0.989047288,0.990233775,0.988432305,0.985885964,0.984075506
0.985531441,0.990151911,0.988431279,0.989654088,0.984437325
0.986751592,0.989849045,0.988428694,0.986571054,0.98417965
0.990458882,0.9896242,0.988423204,0.988276458,0.98421317
0.993474005,0.989656702,0.988422533,0.989412385,0.984772638
0.964615229,0.989928926,0.988435572,0.990428196,0.985586795
0.995257599,0.988552219,0.988551131,0.976221149,0.98207642
0.998075964,0.989062001,0.988546388,0.996959843,0.984205435
0.99327088,0.98971378,0.988544464,0.989743944,0.985853696
0.995361781,0.989964379,0.988537734,0.990329869,0.986291111
0.969292929,0.990349093,0.988561668,0.991170519,0.98700362
0.992588671,0.989135337,0.988530961,0.978203378,0.983779038
0.986526946,0.989379912,0.98852355,0.994649345,0.985102335
0.996533795,0.98917372,0.988529888,0.985045909,0.98498305
0.99271137,0.98970325,0.988548333,0.993792202,0.986376391
1,0.98992087,0.988549882,0.988553891,0.986740775
1,0.990650934,0.988562523,0.994072346,0.988113967
1,0.991340619,0.988574729,0.992035904,0.989078196
1,0.991988899,0.988582544,0.993057261,0.98982128
1,0.992610769,0.988591742,0.992413703,0.990424241
0.98917456,0.993183957,0.98859598,0.992655603,0.990925104
0.990635179,0.992848204,0.98858918,0.986914739,0.989790368
0.988679245,0.992681752,0.988590453,0.990182603,0.989348802
0.99023199,0.992363688,0.988579133,0.988018426,0.98876895
0.988795518,0.992213853,0.988584034,0.989551982,0.988609437
0.988228999,0.991958596,0.988580489,0.988294045,0.988269714
0.996088193,0.991682622,0.988573657,0.988552774,0.987948936
0.992063492,0.992007367,0.988583112,0.992205965,0.988854241
0.988742964,0.992010684,0.988583893,0.988837187,0.988842872
0.99606944,0.99176716,0.988572639,0.988579856,0.988390252
0.620689655,0.992074607,0.988568709,0.992154127,0.989164648
0.182254197,0.990865173,0.988189398,0.807524714,0.935460548
0.991869919,0.989621157,0.987371652,0.670077595,0.833533495
0.994065282,0.989796559,0.987387332,1,0.883562544
0.993327773,0.990093364,0.987381397,0.935288393,0.911733021
0.99602122,0.990327711,0.98738454,1,0.928218485
1,0.990735447,0.987380561,0.981980155,0.939926748
0.991769547,0.991460983,0.987380562,0.995887992,0.948998666
1,0.991519391,0.987376169,0.986408113,0.954601264
1,0.992333871,0.987385736,0.99369253,0.960324071
1,0.992938133,0.988213372,0.991361506,0.965179485
1,0.993576828,0.988224269,0.992622315,0.968784275
1,0.994229821,0.988224269,0.992396124,0.971746176
0.980769231,0.994784753,0.988254184,0.992381499,0.974240298
0.977272727,0.993445161,0.988245811,0.982583747,0.973526875
0.988212181,0.992042371,0.988240325,0.985298223,0.972979358
0.985645933,0.991706235,0.988239108,0.98937384,0.974451674
0.994542003,0.991175261,0.988224754,0.986738584,0.975172877
0.989887765,0.991469099,0.988219296,0.991754106,0.977141809
0.989626556,0.991330151,0.988219867,0.987531895,0.977921498
0.9960199,0.991180073,0.988223481,0.989136983,0.978620206
0.991343964,0.991605925,0.988233574,0.991835075,0.980199195
0.994428969,0.991580744,0.98824193,0.988488335,0.980710585
1,0.991832868,0.988241316,0.991052112,0.981689114
0.99589491,0.992554827,0.988251194,0.992921566,0.983301205
0.987654321,0.992890864,0.988269817,0.990019058,0.983921482
0.994968553,0.992399655,0.988257471,0.987314385,0.9833042
0.99460831,0.992624054,0.98825244,0.991804601,0.984128325
0.996094802,0.992795871,0.988247049,0.989766111,0.984686436
0.997231195,0.993091405,0.988253655,0.991282656,0.985384567
1,0.993466978,0.988262072,0.991258107,0.986117436
1,0.99405605,0.988266639,0.992968458,0.987113916
1,0.994606126,0.988275403,0.99241174,0.987885149
1,0.995112671,0.988282504,0.992617991,0.988522817
1,0.99558287,0.988291251,0.992452779,0.989070089
0.988871224,0.996014636,0.988300107,0.992432499,0.989549301
0.994029851,0.995312929,0.988294139,0.98672454,0.988340959
0.971098266,0.995192824,0.988298656,0.991700933,0.988413788
1,0.993758974,0.98827749,0.978542076,0.985105145
0.986650485,0.994312141,0.988286402,0.99796679,0.987211151
0.98989899,0.993633416,0.988285063,0.983480669,0.986483291
0.983941606,0.993302939,0.98828822,0.99090654,0.986542504
0.992350487,0.992471178,0.988282111,0.985285409,0.985695873
0.991522158,0.992459244,0.988286199,0.991472767,0.986382568
0.994934572,0.992375339,0.988287678,0.988521521,0.986672465
0.93125448,0.992603633,0.988282612,0.991333139,0.987381654
0.995317891,0.991143473,0.988213868,0.959329168,0.978535129
0.996644295,0.991542834,0.988231657,1,0.982212151
0.994962217,0.991989589,0.988228302,0.986138137,0.984353877
0.998067633,0.99224295,0.988263263,0.992255977,0.985521753
0.99577167,0.99278959,0.988271323,0.991569382,0.986821229
0.992840095,0.993067627,0.988267095,0.990488079,0.987423711
0.986486486,0.993047507,0.988276885,0.98978474,0.987511572
0.995501285,0.992433989,0.988272067,0.986939179,0.986728856
1,0.992720214,0.988267568,0.992197216,0.987592851
1,0.993414491,0.988267568,0.992612145,0.988811385
1,0.994041,0.98828575,0.992453172,0.989671414
1,0.994637646,0.988293031,0.992389366,0.990327331
1,0.995189951,0.988303197,0.992464882,0.990857125
1,0.995736129,0.988310335,0.992331383,0.991294851
1,0.996233941,0.988320976,0.992529102,0.991666447
1,0.996726631,0.988330719,0.992460717,0.991983698
1,0.99719685,0.988341648,0.992225485,0.992256237
1,0.997385381,0.988593798,0.99271394,0.992633165
0.99463807,0.997701203,0.988602887,0.992724946,0.992857134
0.991515152,0.99736116,0.988606068,0.989823161,0.992269571
0.981707317,0.996719868,0.988606269,0.989646881,0.991474481
0.979423868,0.995086132,0.988591818,0.985057982,0.989511797
0.990213523,0.993418323,0.988586204,0.985521825,0.987860472
0.994665718,0.993000748,0.988586298,0.990643106,0.988238292
0.994876174,0.993128949,0.988589876,0.990795639,0.988983998
0.997300945,0.993154743,0.988588635,0.990855626,0.989480432
1,0.993464419,0.988585936,0.991781603,0.990046165
0.990598291,0.99452945,0.989470381,0.993456884,0.99129458
0.994691711,0.994006727,0.989460979,0.98804926,0.990501187
0.996758509,0.994180859,0.990361331,0.993014464,0.991130392
0.993288591,0.994446036,0.99035809,0.992329085,0.991551181
0.987362413,0.994306182,0.990351378,0.990889008,0.991341182
0.995024876,0.99337516,0.990338741,0.988828409,0.990378815
0.996644295,0.993704858,0.990351025,0.993266498,0.990879246
0.996629213,0.994060686,0.990357907,0.992277015,0.99140087
1,0.994319241,0.990363038,0.992558308,0.991753464
0.833333333,0.99482626,0.990370311,0.994306159,0.992509159
1,0.993642809,0.990215908,0.912184706,0.968860454
1,0.994160054,0.99022084,1,0.977602697
0.031283711,0.994611501,0.990225491,0.979727769,0.982087704
0.996319664,0.993549235,0.989264336,0.526159246,0.842622408
0.994100295,0.993761789,0.989268256,1,0.894011189
0.984275618,0.993786893,0.989267469,0.911260979,0.919113575
0.990294957,0.993076717,0.989251745,1,0.933138006
0.990002631,0.992859489,0.989242041,0.978111277,0.943619915
0.994254708,0.992631275,0.989232043,0.994150143,0.951110354
0.969907407,0.992761608,0.989226298,0.989606726,0.957368559
0.989134809,0.991586372,0.989196205,0.979291731,0.958641733
0.994017487,0.991353997,0.989185339,0.993250334,0.962905021
0.995903505,0.991602501,0.989179357,0.989872654,0.966802079
0.992988606,0.991975884,0.989175261,0.992087405,0.970084054
1,0.992058689,0.989168249,0.98971836,0.972274315
0.993856162,0.992681375,0.989168249,0.994226242,0.975160121
0.994607454,0.992769722,0.989162105,0.989513043,0.976536269
0.996598639,0.992907217,0.989156713,0.99161579,0.977929392
0.997983871,0.993181899,0.989153312,0.991941657,0.979436387
0.993457474,0.993539197,0.989151295,0.992435694,0.980896889
0.995786517,0.99353307,0.989144753,0.989790665,0.981458684
1,0.993702168,0.989140539,0.99200487,0.98241131
0.992952784,0.994182492,0.989140539,0.993134813,0.983837861
1,0.994086622,0.989133492,0.989408216,0.983939305
1,0.994549849,0.989133492,0.994448723,0.985229506
1,0.995002615,0.989133492,0.992325392,0.986215318
0.990521327,0.995446961,0.989133492,0.993136359,0.987034779
0.988442822,0.995007956,0.989124014,0.98816052,0.986368259
0.991519597,0.994476068,0.989112455,0.989030653,0.985786699
0.99488491,0.9942497,0.989103976,0.990078483,0.985921156
0.999263442,0.994297795,0.989098861,0.991494502,0.986529941
0.981333333,0.994676569,0.989098124,0.993238251,0.987611691
0.986924264,0.99367509,0.989079458,0.983749025,0.985801886
0.814669543,0.993176369,0.989066382,0.990158266,0.985535885
0.972865226,0.992065045,0.988881052,0.903536531,0.960396906
0.996441281,0.990642288,0.988853917,1,0.966797384
0.993051534,0.991310603,0.988850358,0.981484118,0.973057021
0.993636364,0.991472606,0.98884341,0.993769922,0.976382415
0.986740331,0.991663797,0.988837046,0.989223284,0.978770122
0.998616874,0.991234914,0.988823786,0.987772952,0.979522382
0.995323129,0.991870733,0.988822403,0.994022073,0.981929489
0.99661181,0.992141614,0.988817726,0.989939589,0.983163196
0.998086124,0.992480578,0.988814338,0.992132952,0.984359584
1,0.992894948,0.988812424,0.992096863,0.985530849
0.994134897,0.993418182,0.988812424,0.992986561,0.986741153
0.993318486,0.993471729,0.98880656,0.989542092,0.986848276
1,0.993460274,0.988799878,0.990556785,0.986964555
1,0.993953038,0.988799878,0.993401994,0.988115047
0.088495575,0.994434606,0.988799878,0.992308392,0.988951625
1,0.993332213,0.987888373,0.547977279,0.856533479
1,0.993811354,0.987888373,1,0.903661377
0.985714286,0.994269102,0.987888373,0.916255532,0.926839022
0.990747166,0.993637421,0.987874087,1,0.939032705
0.993853073,0.993432565,0.987864833,0.977940376,0.948150293
0.995022314,0.993462251,0.987858688,0.994612657,0.955166937
0.970341078,0.993572481,0.98785371,0.988372332,0.960586915
0.988972603,0.992567842,0.987824051,0.978781779,0.961232313
0.996153106,0.992308883,0.987813024,0.991995541,0.96491723
0.996486605,0.992586359,0.987809177,0.990192878,0.968703872
0.996223675,0.992860422,0.987805663,0.990894676,0.971633659
0.993655746,0.993093521,0.987801887,0.990753816,0.973944853
0.996547145,0.993132347,0.987795543,0.989335122,0.975491699
0.99603473,0.993368094,0.98779209,0.991265114,0.977282154
0.996111604,0.993552797,0.987788125,0.990246522,0.978686688
0.997778256,0.993731182,0.987784236,0.990751683,0.979908881
0.99525463,0.994016504,0.987782014,0.991553346,0.981211783
0.99658064,0.994105092,0.98777727,0.989770857,0.981939406
0.997642227,0.994283604,0.98777385,0.991274026,0.982834323
0.998357424,0.994529925,0.987771492,0.99116627,0.983763765
1,0.994818061,0.987769849,0.991599501,0.984656198
1,0.995225022,0.987769849,0.992358773,0.985652189
1,0.995621278,0.987769849,0.99192942,0.986473231
0.991335372,0.996009199,0.987769849,0.992282464,0.987180431
0.984984985,0.995597225,0.987761185,0.987550057,0.986554976
0.991511036,0.994768596,0.98774617,0.986502227,0.985375426
1,0.994533716,0.987737681,0.989958371,0.985607395
0.99151436,0.994925864,0.987737681,0.992709781,0.986981314
0.994789611,0.994679157,0.987729195,0.987582117,0.986699451
0.990638652,0.994687042,0.987723985,0.991173152,0.987095341
0.936585366,0.994399771,0.987714623,0.987737778,0.986811051
0.992068462,0.993393369,0.987651209,0.962600853,0.978907686
0.990966123,0.993297503,0.987643277,1,0.9817345
0.977290525,0.993127225,0.987634243,0.984251155,0.983039097
0.991683992,0.992005283,0.987611534,0.983775463,0.981906108
0.994055202,0.991977379,0.987603218,0.991212247,0.983278934
0.991491775,0.992155884,0.987597274,0.989019912,0.984478093
0.989672978,0.992100761,0.987588765,0.988850599,0.984951949
0.991512346,0.991899271,0.987578438,0.987965468,0.985091689
0.986062718,0.991866863,0.98756995,0.989354547,0.98552156
0.992382271,0.991368423,0.987556013,0.986191876,0.985070759
0.992592593,0.991458938,0.987548395,0.990324134,0.985742414
0.997321907,0.991562626,0.987540988,0.98896648,0.986227469
1,0.992024049,0.98753831,0.991750504,0.987280311
1,0.992623163,0.98753831,0.991806985,0.988417444
0.994444444,0.99315612,0.98753831,0.992041438,0.989259486
1,0.993249211,0.987532754,0.988862076,0.98912977
1,0.993741445,0.987532754,0.992787585,0.989958997
0.981481481,0.994218092,0.987532754,0.991441829,0.990567652
0.982278481,0.993267135,0.987514235,0.982724434,0.988393193
0.975308642,0.992498479,0.987496514,0.987156224,0.987171121
0.991755006,0.991442573,0.987471823,0.982015516,0.985306905
0.99049904,0.99146755,0.987463578,0.991943612,0.986373084
0.996263079,0.991391812,0.987454077,0.987122541,0.9867628
0.993210475,0.991764286,0.98745034,0.991669922,0.987846041
0.993567541,0.991869649,0.98744355,0.988592194,0.988132974
0.985115911,0.99199145,0.987437118,0.989789201,0.988437635
0.997352595,0.991496858,0.987422234,0.985441736,0.987468762
0.993957704,0.991922319,0.987419586,0.992974055,0.988639485
0.990343348,0.992065361,0.987413544,0.988359499,0.988896312
0.990591398,0.991944933,0.987403888,0.988451187,0.988604048
0.994996426,0.991849808,0.987394479,0.988696091,0.988493527
0.993722536,0.992070387,0.987389476,0.990373066,0.989068431
0.985777905,0.992185082,0.987383198,0.989012505,0.989270832
0.994791667,0.991740016,0.987368976,0.986011082,0.988300626
0.992606699,0.991953551,0.987363767,0.991563607,0.98899657
0.997887324,0.991998823,0.987356374,0.988277068,0.989110369
0.982547993,0.99240443,0.987354261,0.992062311,0.989976319
1,0.991729531,0.987336809,0.983197987,0.988360024
1,0.992294947,0.987336809,0.995057888,0.989874131
1,0.992816286,0.987336809,0.990428098,0.990817245
1,0.993313588,0.987336809,0.992254467,0.991501917
1,0.993799853,0.987336809,0.991720565,0.992035668
0.443686007,0.994286265,0.987336809,0.992036298,0.992469995
0.040868455,0.993194422,0.986780496,0.72014637,0.912396645
1,0.992232867,0.985821364,0.636380749,0.796281452
0.995345229,0.992738524,0.985821364,1,0.861503133
0.985589295,0.992907621,0.985816709,0.927205375,0.894333506
0.989795918,0.992434231,0.985802298,1,0.913437133
0.994800693,0.992263694,0.985792094,0.97802165,0.927252122
1,0.992427818,0.985786895,0.993452446,0.938005573
0.993498049,0.992914665,0.985786895,0.989769648,0.946827472
0.569637073,0.992952302,0.985780393,0.987815779,0.952630119
0.636405319,0.992022881,0.98535003,0.781848303,0.894936001
0.828,0.991063171,0.984986435,0.900031599,0.86753102
0.994129159,0.989969897,0.984814435,0.944879717,0.875434238
0.996252342,0.99031072,0.984808565,1,0.9025572
0.994505495,0.990750499,0.984804817,0.981796712,0.919490073
0.993303571,0.991008792,0.984799322,0.990597172,0.930999731
0.995524957,0.991161917,0.984792626,0.986706907,0.939395284
0.997863248,0.991445164,0.984788151,0.989221552,0.946257662
0.992647059,0.99185213,0.984786014,0.989320475,0.952044323
1,0.991902027,0.984778661,0.986634914,0.955928952
1,0.992409488,0.984778661,0.991461206,0.96035644
1,0.99289196,0.984778661,0.989519187,0.963924424
1,0.993362087,0.984778661,0.990497442,0.966907185
1,0.99382684,0.984778661,0.990116107,0.969448844
0.991869919,0.994292782,0.984778661,0.990237881,0.971643576
0.333333333,0.994104459,0.984770531,0.985867015,0.972355156
1,0.993085517,0.984103865,0.666312019,0.875755749
0.967602592,0.993529097,0.984103865,1,0.911906245
0.96969697,0.992597324,0.984071467,0.918601573,0.925561106
0.987270156,0.991697102,0.984041162,1,0.934399818
0.989675516,0.991417503,0.984028434,0.977912091,0.943044954
0.992691839,0.991305363,0.98401811,0.989167625,0.949508554
0.991697417,0.991394568,0.984010802,0.985914395,0.954798091
1,0.991413829,0.984002499,0.986853482,0.958736974
1,0.991948088,0.984002499,0.990558384,0.963143199
0.989247312,0.992435083,0.984002499,0.989034097,0.966567611
0.981012658,0.992242901,0.983991746,0.984320712,0.967772999
0.994511526,0.991566566,0.983972759,0.982388397,0.967858739
0.959574468,0.991745886,0.983967271,0.989714752,0.970287617
1,0.990839774,0.983926845,0.969792428,0.966972895
0.997506234,0.991414706,0.983926845,0.997562665,0.971097603
0.9972106,0.991778646,0.983924351,0.984931665,0.973451073
1,0.992098108,0.983921562,0.9898264,0.97523775
1,0.992561871,0.983921562,0.989296938,0.977121751
1,0.99300541,0.983921562,0.98960836,0.978640165
1,0.993436633,0.983921562,0.989615708,0.979920711
1,0.993860824,0.983921561,0.989160556,0.981027477
1,0.994281319,0.983921561,0.989228125,0.981999699
1,0.99470183,0.983921562,0.989640644,0.98286432
1,0.995120198,0.983921562,0.989216623,0.983640308
0.980873479,0.995535922,0.983921561,0.989458717,0.984342264
0.997073142,0.994380845,0.983902435,0.979961161,0.98215553
0.990076981,0.994562881,0.983899507,0.991642752,0.983289413
0.993329098,0.994262079,0.983889586,0.983842708,0.982998555
0.992395437,0.994201735,0.983882914,0.988429622,0.983391036
0.992682927,0.994086511,0.98387531,0.985918182,0.983569503
0.986487186,0.993998206,0.983867993,0.987371222,0.98380632
0.976364926,0.993534762,0.98385448,0.983743156,0.983116976
0.989376771,0.992642303,0.983830845,0.980436312,0.981242525
0.992929293,0.992442616,0.983820222,0.987863286,0.981960138
0.993934381,0.992472594,0.983813151,0.986736341,0.982881421
0.99151889,0.992562036,0.983807085,0.987759062,0.98365277
0.957948244,0.992498503,0.983798604,0.985838782,0.983868698
0.991641791,0.991571728,0.983756553,0.970414883,0.979136318
